ca[deg],P[bar],T[K],HR[J/deg]
-23.799999999999994,22.717773299070533,788.0810108762435,-1.2557512343473435e-07
-23.60000000000001,22.96253354784647,790.1074927392757,-1.3903752948400354e-07
-23.399999999999995,23.209978504387042,792.1381631135707,-1.5271150516921312e-07
-23.20000000000001,23.460119085913902,794.1728723842939,-1.690297227119144e-07
-22.999999999999993,23.712965246483954,796.2114657467397,-1.8860800417726473e-07
-22.800000000000008,23.968525938592,798.2537836658673,-2.0832077996053938e-07
-22.59999999999999,24.22680904612806,800.2996612177114,-2.266580960573693e-07
-22.400000000000006,24.487821342998977,802.3489285465814,-2.512308977659698e-07
-22.199999999999996,24.75156842288852,804.4014102164969,-2.7692056840690305e-07
-22.000000000000007,25.018054654490225,806.456925651164,-3.026120438659539e-07
-21.80000000000002,25.28728310835163,808.5152885072391,-3.350510413124994e-07
-21.600000000000005,25.559255508431438,810.5763070868671,-3.6820297436575054e-07
-21.400000000000016,25.833972156347112,812.6397837443847,-4.046671820591379e-07
-21.200000000000003,26.111431878954846,814.7055152600642,-4.4492665475983613e-07
-21.000000000000018,26.391631950406897,816.7732922933678,-4.881109220395236e-07
-20.800000000000004,26.67456803543502,818.8428997052079,-5.359671029387865e-07
-20.59999999999999,26.96023410971695,820.9141160722912,-5.86282771830887e-07
-20.400000000000002,27.248622398529932,822.9867139439193,-6.442633532982141e-07
-20.19999999999999,27.539723296020835,825.0604594332026,-7.037570839510076e-07
-20.000000000000004,27.833525298896657,827.1351123935034,-7.672870255636303e-07
-19.79999999999999,28.13001492529669,829.2104261035769,-8.402387444511083e-07
-19.6,28.429176643175936,831.2861473473441,-9.186118326462469e-07
-19.39999999999999,28.730992789591067,833.3620162113551,-9.999307667543986e-07
-19.200000000000003,29.03544349344405,835.4377660507523,-1.0924596211879035e-06
-19.000000000000014,29.34250659610543,837.5131234184679,-1.1878002493098633e-06
-18.8,29.652157568195552,839.5878078992381,-1.2877199458915577e-06
-18.600000000000016,29.96436943258772,841.6615321909653,-1.399744918526135e-06
-18.4,30.279112674934716,843.7340017880915,-1.52030638351211e-06
-18.200000000000014,30.596355170207076,845.8049152361663,-1.648123637280209e-06
-18.0,30.916062086709648,847.8739636453834,-1.7807622716351811e-06
-17.80000000000001,31.238195817431077,849.9408311400437,-1.9277090633652247e-06
-17.6,31.562715877344754,852.0051941827588,-2.0756579617348267e-06
-17.400000000000013,31.889578840673746,854.0667222315088,-2.240820351769125e-06
-17.2,32.21873823275257,856.1250769010272,-2.4028113862590626e-06
-16.999999999999986,32.550144471605904,858.179912748953,-2.582609212847133e-06
-16.799999999999997,32.883744758534824,860.2308763907445,-2.7629310086191155e-06
-16.599999999999984,33.21948302984281,862.2776075720091,-2.9500101012419954e-06
-16.4,33.55729983095149,864.3197377262079,-3.1438913245905683e-06
-16.20000000000001,33.897132262296914,866.3568908066704,-3.343886493902388e-06
-15.999999999999998,34.23891390135877,868.3886833068551,-3.552412121411099e-06
-15.80000000000001,34.58257471907923,870.4147240604192,-3.7527635075270618e-06
-15.599999999999998,34.928041006448844,872.4346143093031,-3.948510630290141e-06
-15.400000000000011,35.27523529917833,874.4479476502596,-4.144831838659687e-06
-15.199999999999996,35.62407630925304,876.4543101250666,-4.332277648222991e-06
-15.000000000000007,35.97447885450091,878.4532801698028,-4.505168289916582e-06
-14.799999999999995,36.326353796614,880.4444287364643,-4.664658342617504e-06
-14.600000000000009,36.679607977040604,882.4273192506689,-4.7942016291720515e-06
-14.40000000000002,37.03414416273055,884.4015077635818,-4.893072642928273e-06
-14.200000000000008,37.389860991801264,886.3665429822623,-4.95420764124884e-06
-14.00000000000002,37.74665292318749,888.3219662936139,-4.967999061010815e-06
-13.799999999999981,38.10441019372947,890.2673118745117,-4.915024708551658e-06
-13.599999999999993,38.46301878218391,892.2021068620307,-4.788322538023885e-06
-13.400000000000006,38.82236037548492,894.125871428878,-4.572397800278671e-06
-13.199999999999994,39.182312342542126,896.0381189139557,-4.248333274098647e-06
-13.000000000000005,39.542747714564236,897.9383559650644,-3.7972064249021543e-06
-12.799999999999994,39.90353517233022,899.8260826947692,-3.1956382311920705e-06
-12.600000000000005,40.264539040878944,901.7007928511595,-2.4176154617673547e-06
-12.399999999999993,40.625619291983085,903.5619740027824,-1.434345580092478e-06
-12.200000000000006,40.986631554812895,905.4091077379923,-2.0884437151172589e-07
-11.999999999999991,41.34742713534533,907.2416698823097,1.2936659658976219e-06
-11.800000000000004,41.70785304449315,909.0591307246091,3.114729530680556e-06
-11.600000000000016,42.06775203609185,910.8609552687992,5.305003517035035e-06
-11.400000000000004,42.42696265428997,912.6466034927262,7.916781241420875e-06
-11.200000000000015,42.7853192913326,914.4155306280612,1.101067078951912e-05
-11.000000000000004,43.1426522558925,916.167187456795,1.4653188056315166e-05
-10.800000000000017,43.49878785216111,917.9010206217157,1.8919272603298563e-05
-10.600000000000001,43.853548470279705,919.6164729565007,2.389209512018591e-05
-10.400000000000013,44.20675268821695,921.3129838312934,2.9667695435714738e-05
-10.200000000000001,44.55821538545552,922.9899895156597,3.634248138734801e-05
-9.99999999999999,44.90774786874205,924.646923559016,4.403046899499296e-05
-9.8,45.25515801002159,926.2832171864693,5.285805283628544e-05
-9.599999999999989,45.600250396947914,927.8982997142376,6.296210205167841e-05
-9.4,45.942826495825564,929.4915989785052,7.449253272545972e-05
-9.199999999999987,46.28268482737451,931.0625417834165,8.761497825233187e-05
-9.0,46.61962115523122,932.6105543644633,0.0001025065359833216
-8.800000000000013,46.953428687038624,934.1350628666302,0.00011936305702832884
-8.6,47.283898288668155,935.6354938420661,0.0001384091877930706
-8.400000000000011,47.61081871198724,937.1112747687755,0.000159856943051424
-8.2,47.933976831938345,938.5618345447722,0.0001839709292343308
-8.00000000000001,48.2531578990717,939.9866040444764,0.0002110228574829046
-7.799999999999999,48.56814580437671,941.3850166885163,0.0002412991680963264
-7.600000000000011,48.87872335314361,942.7565089729104,0.00027511533612770985
-7.399999999999998,49.18467255446335,944.100521093516,0.00031279828376719625
-7.20000000000001,49.48577491737564,945.4164974955311,0.0003547393948083229
-7.000000000000022,49.78181175985271,946.703887476981,0.000401262414998278
-6.799999999999984,50.07256452777386,947.9621458008409,0.0004528208299966005
-6.599999999999997,50.357815122894145,949.190733307299,0.0005098307952107408
-6.399999999999984,50.63734623971817,950.3891175362133,0.0005727437875142333
-6.199999999999997,50.91094171025088,951.5567733529952,0.0006420301195994123
-6.000000000000009,51.178386855746275,952.6931835751683,0.0007182067944937324
-5.799999999999995,51.439468845635986,953.7978396175515,0.0008017679289453682
-5.600000000000008,51.693977060605384,954.8702421152013,0.0008932523307223261
-5.399999999999994,51.94170346110484,955.9099015647502,0.0009932048497308691
-5.200000000000006,52.18244295879173,956.9163389549332,0.001102310514429566
-4.999999999999995,52.4159937911851,957.8890864076541,0.001220907699314663
-4.800000000000007,52.64215789674744,958.8276878009226,0.0013497793980931858
-4.599999999999993,52.86074128374727,959.7316992912292,0.001489459006122667
-4.400000000000007,53.07155441514539,960.6006900878433,0.0016405321631182755
-4.200000000000019,53.2744125760783,961.434242985493,0.0018035832461462272
-4.000000000000005,53.46913623865163,962.2319549021475,0.00197917250974204
-3.800000000000018,53.65555142813196,962.9934374977778,0.002167854773571374
-3.600000000000005,53.83349007954442,963.718317723918,0.002370147075275174
-3.4000000000000177,54.00279038718798,964.4062383623816,0.002586526371747832
-3.2000000000000046,54.163297145539765,965.0568585461511,0.002817433903597016
-2.9999999999999916,54.314862080162314,965.6698542598175,0.003063254993581582
-2.800000000000004,54.45734416732731,966.2449188171375,0.003324296587841069
-2.5999999999999908,54.59060994111144,966.7817633139905,0.0036008272438798265
-2.4000000000000035,54.71453378680554,967.2801170560136,0.0038929898232080936
-2.1999999999999904,54.828998219463394,967.7397279593272,0.0042008398697903244
-2.0000000000000027,54.93389414634157,968.160362920696,0.004524424004368308
-1.7999999999999898,55.029121112551,968.5418081627018,0.004863420900319122
-1.6000000000000023,55.114587528167704,968.8838695395895,0.005217894437248349
-1.4000000000000148,55.19021087740444,969.1863728298738,0.005586944997298326
-1.2000000000000017,55.25591790635992,969.4491639687747,0.00597037736626518
-1.0000000000000142,55.31164479157281,969.6721092726748,0.006367427636081275
-0.8000000000000012,55.357337286448654,969.8550956157799,0.006777184958660761
-0.6000000000000135,55.39295084605644,969.9980305780076,0.007198782515456905
-0.4000000000000006,55.41845072942025,970.1008425575126,0.007631008802061102
-0.200000000000013,55.43381207958263,970.1634808599528,0.00807258745383346
0.0,55.439019979509006,970.1859157362919,0.00852211373043035
0.200000000000013,55.43406948550948,970.168138402549,0.008978035721827657
0.4000000000000006,55.41896563683374,970.1101610203061,0.0094386728747847
0.6000000000000135,55.39372344213857,970.0120166509081,0.009902274539940073
0.8000000000000012,55.358367842268336,969.8737591727114,0.01036695363203494
1.0000000000000142,55.312933650062725,969.6954631711842,0.010830773918726276
1.2000000000000017,55.25746546746424,969.4772238024078,0.011291754149260341
1.3999999999999893,55.19201758003101,969.2191566261,0.01174785740443623
1.6000000000000023,55.11665382937524,968.9213974098266,0.012197041141224833
1.7999999999999898,55.031447464072706,968.5841019050795,0.012637292208136156
2.0000000000000027,54.93648096991489,968.2074456001537,0.01306661690182486
2.1999999999999904,54.831845880033505,967.7916234474172,0.013483054052239674
2.4000000000000035,54.71764256561989,967.3368495646375,0.013884724406477162
2.5999999999999908,54.59398000813733,966.8433569118587,0.014269847782259856
2.800000000000004,54.4609755539884,966.3113969453551,0.014636740071952993
2.9999999999999916,54.31875465258015,965.7412392488282,0.014983819994417936
3.199999999999979,54.16745057883443,965.1331711428952,0.015309646266451081
3.399999999999992,54.00720414118118,964.4874972729749,0.015612924591391956
3.600000000000005,53.838163376177924,963.8045391767604,0.01589250415529874
3.800000000000018,53.660483230913684,963.0846348322118,0.016147377068785065
4.000000000000005,53.47432523441037,962.3281381874492,0.016376699617923648
4.199999999999993,53.27985715918935,961.5354186727564,0.01657979325223064
4.400000000000007,53.077252674245585,960.7068606960057,0.01675613870171993
4.599999999999993,52.86669099067792,959.8428631227788,0.016905365695368706
4.800000000000007,52.64835650123787,958.9438387426928,0.017027264967545367
4.999999999999995,52.42243841500142,958.0102137225089,0.017121787849091585
5.200000000000006,52.18913038840566,957.0424270474552,0.01718902725949227
5.399999999999994,51.94863015387436,956.040929952211,0.01722920609326714
5.600000000000008,51.70113914723992,955.0061853430891,0.01724269772130118
5.799999999999995,51.44686213510505,953.9386672123194,0.017230010618289188
5.999999999999983,51.186006843281675,952.8388600458106,0.017191722682598793
6.199999999999997,50.91878358741253,951.7072582258653,0.01712854023434698
6.399999999999984,50.64540490686284,950.5443654307651,0.017041383611177754
6.599999999999997,50.36608520283287,949.350694031442,0.016931029181040943
6.799999999999984,50.08104038165383,948.1267644865554,0.016798435407233865
6.9999999999999964,49.79048750433091,946.8731047401875,0.016644949038276288
7.20000000000001,49.49464444295036,945.590249618899,0.016471469797070527
7.399999999999998,49.19372954475098,944.2787402294678,0.016278932336853093
7.600000000000011,48.88796130507607,942.9391233675708,0.016068924292899044
7.799999999999973,48.57755804917558,941.5719509250487,0.015842456075630153
8.00000000000001,48.262737623956696,940.1777793060832,0.015600848070064162
8.199999999999974,47.94371710009963,938.7571688506331,0.015345357201769699
8.400000000000011,47.620712485027646,937.3106832660961,0.015077305444599504
8.599999999999975,47.29393844715888,935.8388890679855,0.014797803136779097
8.799999999999986,46.96360805189783,934.3423550322456,0.014508390723494429
9.000000000000027,46.62993250950078,932.8216516564934,0.014209844172331634
9.199999999999987,46.2931209353006,931.2773506355716,0.013903644333046744
9.400000000000025,45.95338012237974,929.7100243472205,0.013590973863838158
9.599999999999989,45.610914326874465,928.1202453527067,0.013272950492119935
9.8,45.26592506526314,926.5085859061932,0.012950648490304785
9.99999999999999,44.918610924304865,924.8756175096086,0.012625121752353481
10.200000000000001,44.56916738687922,923.2219104258786,0.01229735616378045
10.399999999999988,44.2177866665746,921.5480332436554,0.011968319884938891
10.600000000000001,43.864657554768826,919.8545524490947,0.011638938592092618
10.799999999999988,43.509965283418474,918.1420320377164,0.011310025494166195
11.000000000000004,43.15389139879754,916.4110331341137,0.01098235345256336
11.19999999999999,42.79661364488563,914.6621135783598,0.01065678167961349
11.400000000000004,42.43830586027102,912.8958275651846,0.010333871247213276
11.59999999999999,42.07913788767633,911.1127253221482,0.0100143099807146
11.800000000000004,41.719275493636246,909.3133527818703,0.009698729796132484
11.999999999999991,41.35888030164419,907.498251326564,0.009387480581952093
12.200000000000006,40.998109728704826,905.6679573943222,0.009081119221228827
12.400000000000018,40.63711693750969,903.8230022170428,0.00878042714113604
12.600000000000005,40.276050800393854,901.9639116181168,0.008484944970294542
12.800000000000018,39.91505586963567,900.0912057587078,0.008195239310527718
13.000000000000005,39.55427235703817,898.2053989045218,0.007913047231029228
13.200000000000019,39.19383612203339,896.3069992044676,0.007636344679769766
13.39999999999998,38.833878668369366,894.3965084914898,0.007365324145904347
13.600000000000017,38.47452714878564,892.4744221017296,0.007103495968905157
13.799999999999981,38.115904377912436,890.5412287265672,0.006847721114836797
14.00000000000002,37.75812885103507,888.5974102525643,0.006598837726867231
14.199999999999982,37.40131477536929,886.6434417259885,0.006357278890164145
14.399999999999995,37.04557209886931,884.6797911740463,0.006122803042510551
14.599999999999984,36.69100649384118,882.7069184283768,0.0058954753758630315
14.799999999999995,36.33771953003241,880.7252776085609,0.005675337485864429
14.999999999999982,35.985808609402945,878.7353147677793,0.005462305581131025
15.199999999999996,35.63536704979574,876.737468399206,0.005256290122793435
15.399999999999983,35.2864841497427,874.7321695741132,0.005057182699374478
15.599999999999998,34.93924524784061,872.7198418554501,0.004864958285905009
15.799999999999985,34.59373178566382,870.7009012151368,0.004679498464351267
15.999999999999998,34.25002137495956,868.6757559874236,0.0045006807060981755
16.20000000000001,33.90818786856605,866.644806853277,0.004328316659759907
16.4,33.568301433793295,864.6084468317988,0.00416202326635076
16.60000000000001,33.2304286281581,862.5670612827593,0.004002088191400048
16.799999999999997,32.89463247695442,860.521027913982,0.0038485720001502272
17.00000000000001,32.56097255204678,858.4707167843991,0.0037010476149221486
17.2,32.22950505201129,856.4164903110043,0.0035583645062296086
17.400000000000013,31.90028288419073,854.3587033019512,0.003421175039483654
17.6,31.573355748768094,852.2977030259319,0.003290709074458366
17.80000000000001,31.24877022122019,850.2338292258737,0.0031654100510692435
17.999999999999975,30.926569835090838,848.1674141320685,0.0030433098759724223
18.200000000000014,30.606795166471375,846.0987825180531,0.002924701375936549
18.40100000000001,30.287903614271322,844.0178949379106,0.0028144981654995116
18.601000000000024,29.97310328860819,841.9457682387931,0.0027121399686602615
18.800999999999984,29.66083367375295,839.8723570151125,0.0026064945751820296
19.001000000000023,29.35112434797932,837.7979568537232,0.0025048705298034864
19.200999999999986,29.044002354877744,835.7228562832262,0.0024121255312926286
19.401000000000025,28.739492287768122,833.647336906917,0.0023231602342992535
19.60099999999999,28.437616362829214,831.5716732341107,0.002235524257742598
19.801,28.13839450770672,829.4961329846964,0.002151704566286236
20.000999999999987,27.841844437936007,827.4209770742884,0.0020719579917964676
20.201,27.54798173651595,825.3464597235195,0.001995495530093871
20.40099999999999,27.25681993160642,823.2728285488291,0.0019222587764418909
20.601,26.968370572968066,821.2003246545742,0.001851919602872186
20.800999999999988,26.68264330594683,819.1291826874577,0.0017845734566657738
21.001,26.3996459446644,817.059630901255,0.0017200180970744273
21.20099999999999,26.119384551755946,814.9918915333548,0.001658136225354478
21.401000000000003,25.84186350149172,812.9261806135521,0.0015988195061138054
21.600999999999992,25.567085541183292,810.8627077541303,0.0015420045079276045
21.801000000000002,25.295051894640043,808.801677604207,0.0014874620166049825
22.001000000000015,25.02576228687043,806.7432883696089,0.001435219390529577
22.201000000000004,24.759215017206692,804.6877322200539,0.0013851082665763384
22.401000000000014,24.495407036935482,802.6351959452372,0.0013370919575007812
22.601000000000006,24.23433400633937,800.5858608869866,0.0012910144097443936
22.801000000000016,23.975990351999023,798.5399029395065,0.0012468380617520695
23.00099999999998,23.72036932482732,796.4974926361535,0.0012045119983764968
23.20100000000002,23.467463057229892,794.4587952662431,0.0011638788945490578
23.40099999999998,23.217262618850175,792.4239709999216,0.001124902818273858
23.601000000000017,22.96975806998855,790.3931749861914,0.0010875433969747723
23.80099999999998,22.72493851342888,788.3665574490154,0.0010517079515595783
24.00100000000002,22.4827921427854,786.3442637148914,0.0010172889761889635
24.20099999999998,22.24330629477128,784.3264344357891,0.00098427967142058
24.400999999999993,22.00646749366735,782.3132055885858,0.0009526149312265139
24.60099999999998,21.77226149897392,780.3047086429586,0.0009222371473507263
24.800999999999995,21.5406733485087,778.3010706190537,0.0008930605561172487
25.000999999999983,21.31168740131386,776.3024141901861,0.0008650356742011417
25.200999999999993,21.085287378462,774.3088577614627,0.000838145186042689
25.401000000000007,20.861456403023617,772.3205155689586,0.000812341231062587
25.600999999999996,20.640177038448574,770.3374977716255,0.0007875786923131992
25.801000000000005,20.421431325719702,768.3599105480303,0.0007637721670669003
26.000999999999998,20.20520081894749,766.3878561844887,0.0007409072070593123
26.201000000000008,19.99146661967507,764.4214331631366,0.0007189528215095327
26.400999999999996,19.78020940974259,762.4607362434114,0.0006978781160250302
26.60100000000001,19.571409482978492,760.5058565454375,0.0006775657961650817
26.801,19.365046776034827,758.556881647046,0.0006579858802846291
27.00100000000001,19.161100898257686,756.613895689575,0.0006393886985667578
27.200999999999997,18.95955115859838,754.6769794126378,0.0006213842111762906
27.40100000000001,18.760376592584013,752.7462102332979,0.0006040860796743687
27.60099999999997,18.563555989196516,750.8216623652465,0.0005874592761675948
27.801000000000013,18.369067915109767,748.9034068750801,0.0005714489632056236
28.000999999999973,18.176890738597184,746.9915117657705,0.0005560899855888213
28.20100000000001,17.987002651983463,745.0860420411996,0.0005412478095120993
28.400999999999975,17.79938169413523,743.1870598117256,0.0005270832735657977
28.601000000000013,17.61400576934441,741.2946242887368,0.000513423258862509
28.800999999999974,17.430852670467377,739.4087919939114,0.0005001164022717179
29.000999999999987,17.249900108554556,737.5296168832347,0.00048741961501485225
29.201000000000025,17.071125690173144,735.6571498944794,0.00047521243723392016
29.40099999999999,16.894506959713695,733.7914393359721,0.0004634355803252567
29.601000000000028,16.720021455357514,731.9325315804488,0.0004520916607727219
29.800999999999988,16.547646667133453,730.0804702212934,0.0004411627853871243
30.001,16.377360075496387,728.2352966249847,0.0004306121030381001
30.20099999999999,16.20913916239988,726.3970498009319,0.0004204742735492225
30.401,16.042961423600282,724.5657664308414,0.0004106789529268737
30.60099999999999,15.87880438342097,722.7414810512951,0.00040123014197481025
30.801000000000002,15.716645606128067,720.9242260734729,0.0003921221248240202
31.00099999999999,15.5564627070579,719.1140318265852,0.0003833425296903318
31.201000000000004,15.398233364169716,717.3109266509551,0.00037486510110487
31.400999999999993,15.241935327877405,715.514936933689,0.00036667239464178384
31.601000000000003,15.087546430693632,713.7260871633035,0.00035876183950976376
31.80099999999999,14.935044596135738,711.9443999736006,0.00035112624569699525
32.001000000000005,14.784407847866929,710.1698962243041,0.00034374443915957643
32.200999999999965,14.635614317486198,708.4025950391289,0.00033659402889184265
32.40100000000001,14.488642250241572,706.642513760181,0.0003296982338512377
32.60100000000002,14.34347001710227,704.8896682504578,0.0003229996514371608
32.801,14.200076111473518,703.1440724288042,0.0003166122664852972
33.00100000000002,14.058439167361422,701.4057389308903,0.00031040007640738965
33.20099999999998,13.9185379582964,699.6746787995551,0.00030429323328271305
33.40100000000002,13.780351406008299,697.9509016996795,0.0002983343934849475
33.600999999999985,13.643858583625045,696.2344158652421,0.00029259845845311925
33.80100000000002,13.509038720382456,694.525228142921,0.0002872761739837678
34.00099999999998,13.375871205554438,692.8233440113769,0.00028218688733757605
34.20100000000002,13.244335592691089,691.1287676334268,0.00027716201945767523
34.40099999999998,13.114411603470142,689.4415019046834,0.000271811561851976
34.601,12.986079131400015,687.7615485087575,0.0002664705050840406
34.80099999999999,12.859318244874562,686.0889079533208,0.0002616111496145278
35.001,12.734109190477778,684.4235796334533,0.0002577059664008714
35.20099999999998,12.610432394860117,682.7655618321902,0.0002545642547177074
35.400999999999996,12.48826846677032,681.1148517402536,0.00025044467960370876
35.600999999999985,12.367598198419284,679.4714454518453,0.0002449007929969054
35.801,12.24840256837186,677.8353380545691,0.00023794230307214807
36.00100000000001,12.13066274472427,676.206523749814,0.00023516046375142744
36.201,12.014360084360117,674.5849957670396,0.00023407611603939717
36.40100000000001,11.89947613461267,672.9707464200814,0.0002292738061369724
36.601,11.78599263354131,671.3637670945894,0.00022543640222217977
36.80100000000001,11.673891511729257,669.7640483310407,0.000221815217909965
37.001,11.563154893398014,668.1715798796605,0.0002187516690280998
37.201000000000015,11.453765095788544,666.5863506642479,0.00021507424683032364
37.400999999999996,11.345704630084073,665.0083488417305,0.0002123927512990058
37.60100000000001,11.23895620152962,663.4375618236883,0.00020861180994393057
37.80099999999997,11.133502709579494,661.873976306743,0.00020615953688666376
38.00100000000001,11.029327247787272,660.3175782949249,0.00020272397005927
38.20099999999998,10.926413103333665,658.7683531067445,0.00019985197613383662
38.40100000000002,10.824743757241265,657.2262854297511,0.00019694533097715914
38.60099999999998,10.724302883591179,655.6913593213873,0.0002462167194055803
38.801000000000016,10.625074361576948,654.163558034989,0.00019142656101776143
39.000999999999976,10.527042255537415,652.6428643152875,0.0001887653683091184
39.20099999999999,10.430190782732854,651.1292610490216,0.00018616840280417696
39.40100000000003,10.334504382514092,649.6227300764359,0.0001836306906034018
39.60099999999999,10.23996769882091,648.1232523945945,0.00018115340574973576
39.80100000000002,10.146565546984874,646.6308086107834,0.00017874590994394952
40.00099999999999,10.054282944173101,645.1453792326301,0.00017636284666244483
40.201,9.963105084136364,643.6669441198843,0.00017405788864372396
40.40099999999999,9.873017343969266,642.1954826341822,0.00017180214297281895
40.601000000000006,9.784005284876633,640.730973700419,0.00016958489836050054
40.800999999999995,9.696054652478825,639.2733958671184,0.0001674239243879667
41.001000000000005,9.609151374963332,637.8227273178137,0.00016531541488100547
41.20099999999999,9.523281561196228,636.3789458637365,0.00016325888012504844
41.401,9.438431498616163,634.9420289526082,0.00016123826319043222
41.601,9.354587652314839,633.5119536901381,0.00015925311012370867
41.80100000000001,9.271736662816448,632.088696835804,0.00015731082709623907
42.00099999999999,9.189865345790205,630.6722348622172,0.00015540942170562413
42.20100000000001,9.108960689291997,629.2625439218634,0.00015355936294727342
42.40099999999997,9.029009853440053,627.859599903638,0.00015174218911928673
42.60100000000001,8.95000016809173,626.4633784248535,0.00014994891460350096
42.800999999999966,8.871919131377915,625.0738548403632,0.00014818340667847787
43.001000000000005,8.794754407972999,623.691004259962,0.0001464475468356184
43.20100000000002,8.718493827439847,622.3148015557125,0.0001447557102755401
43.40099999999998,8.643125383024453,620.9452213906783,0.00014312418615260823
43.60100000000001,8.568637228922475,619.5822381981329,0.00014153613195145575
43.80099999999998,8.49501767971846,618.2258262280141,0.00013998563002662223
44.00100000000002,8.422255208541763,616.8759595551229,0.00013846700953354228
44.200999999999986,8.350338443974778,615.5326120377475,0.00013696412924079252
44.40100000000002,8.27925617031904,614.1957574053017,0.0001354525643679581
44.600999999999985,8.208997324848594,612.8653692291351,0.00013390365108494987
44.800999999999995,8.139550995478329,611.5414208994653,0.00013238866898748454
45.00099999999999,8.070906420395106,610.2238857049065,0.00013090367202900726
45.201,8.0030529854665,608.9127367970596,0.0001294803276993684
45.40099999999998,7.935980222523398,607.6079471942071,0.0001281256630556088
45.601,7.869677808020138,606.3094898223371,0.00012689120651022582
45.80099999999998,7.804135561018615,605.0173374987688,0.00012577405591758075
46.001000000000005,7.739343441409132,603.7314629335874,0.00012459379247877327
46.200999999999986,7.675291548507865,602.4518387680022,0.00012329036628456533
46.400999999999996,7.611970119069662,601.1784375566526,0.00012185421834248603
46.60100000000001,7.549369525589465,599.911231776645,0.00012050297683588963
46.800999999999995,7.487480274834565,598.6501938522598,0.00011922281373576753
47.00100000000001,7.426293005934677,597.3952961468559,0.00011805263290505963
47.201,7.365798488765677,596.146510974508,0.00011700908449436993
47.40100000000001,7.305987622377612,594.9038106127126,0.00011621814379588068
47.601000000000006,7.2468514330686045,593.6671672900901,0.00011497058269775141
47.801000000000016,7.188381072741875,592.4365531932808,0.00011370402747303231
48.000999999999976,7.130567817647407,591.2119405025217,0.00011277189267679194
48.201000000000015,7.073403066426939,589.9933013718182,0.0001115096154193652
48.40099999999998,7.016878338572754,588.780607940971,0.00011046854366435964
48.60100000000002,6.960985272821304,587.5738323410783,0.00010942575964234312
48.80099999999997,6.905715625555756,586.3729466991722,0.00010840857854168888
49.00100000000002,6.851061269224712,585.1779231436825,0.0001073333975101027
49.20099999999997,6.797014190779173,583.9887338097644,0.00010651155677090291
49.40100000000001,6.743566490110518,582.8053508429741,0.00010526004345717402
49.601000000000006,6.690710378515125,581.6277464043495,0.00010471782978605183
49.80099999999999,6.638438177182584,580.4558926761027,0.00010331690446055867
50.00100000000003,6.586742315617474,579.2897618599094,0.0001018294024325208
50.201000000000015,6.535615330302332,578.1293261949731,0.0001029637042782895
50.401,6.48504986302099,576.9745579448883,0.00010075685088397458
50.60099999999999,6.435038659490157,575.8254294099694,0.0001006647588816364
50.80100000000003,6.38557456792284,574.6819129322398,9.901408730250217e-05
51.00099999999997,6.3366505375870155,573.543980898381,9.81645755549133e-05
51.20100000000001,6.28825961739928,572.4116057418565,9.73023216554997e-05
51.400999999999996,6.240394954449055,571.2847599452535,9.648966359501895e-05
51.601000000000035,6.193049792662628,570.1634160450271,9.564240187341434e-05
51.80099999999997,6.146217471505984,569.0475466375411,9.481480274124541e-05
52.00100000000001,6.0998914244199005,567.9371243740081,9.40284741550866e-05
52.20099999999999,6.054065177541262,566.8321219653059,9.325392200722573e-05
52.40099999999998,6.008732348431665,565.732512186523,9.247023094884277e-05
52.60099999999997,5.963886644871366,564.6382678845833,9.168528650633188e-05
52.801,5.919521863476933,563.5493619771881,9.09283021004683e-05
53.001,5.875631888415621,562.4657674549512,9.02027661046218e-05
53.20099999999998,5.8322106901414585,561.3874573836117,8.94783039462632e-05
53.401000000000025,5.7892523241495395,560.3144049063048,8.873655934509346e-05
53.601000000000006,5.746750929762072,559.2465832467594,8.800001678848683e-05
53.800999999999995,5.704700728927826,558.1839657124261,8.729868950829125e-05
54.00099999999998,5.6630960248651725,557.1265256868451,8.663208153017602e-05
54.20100000000002,5.621931201098072,556.0742366445331,8.596757680588268e-05
54.40100000000002,5.581200720196005,555.0270721475588,8.527018459502393e-05
54.601,5.5408991226218385,553.9850058473996,8.455414488400829e-05
54.80099999999999,5.501021025596155,552.9480114868406,8.388040194415641e-05
55.001000000000026,5.461561121975152,551.916062901648,8.328394429201106e-05
55.20100000000001,5.422514179141009,550.8891340219056,8.27151790647857e-05
55.401,5.38387503797584,549.8671988782864,8.208278271550644e-05
55.600999999999985,5.3456386115562475,548.8502315870288,8.13610926959604e-05
55.80100000000002,5.307799884340162,547.83820636913,8.062471626600065e-05
56.00099999999996,5.270353911043098,546.8310975465591,8.002651488456066e-05
56.201,5.233295815595208,545.8288795428178,7.959324382847635e-05
56.40099999999999,5.1966207901126245,544.8315268831445,7.902463499315404e-05
56.60099999999997,5.160324093893631,543.8390141957649,7.830590972482019e-05
56.800999999999966,5.124401052432677,542.8513162134674,7.7546592817788e-05
57.001000000000005,5.088847056499864,541.8684077795601,7.697107390098583e-05
57.201000000000036,5.053657561027011,540.890263836165,7.664427028838249e-05
57.400999999999975,5.018828084273087,539.916859434361,7.643932983325999e-05
57.60100000000001,4.984354206512755,538.9481697016107,7.556475654942136e-05
57.80100000000001,4.950231573682154,537.984169450943,7.501722816626522e-05
58.00099999999999,4.916455884158869,537.0248346471436,7.448106689463898e-05
