grid,velocity,eField,T,density,X_H2,X_O2,X_H2O,X_CH4,X_CO,X_CO2,X_N2,X_H,X_O,X_OH,X_HO2,X_H2O2,X_C,X_CH,X_CH2,X_CH2(S),X_CH3,X_HCO,X_CH2O,X_CH2OH,X_CH3O,X_CH3OH,X_C2H,X_C2H2,X_C2H3,X_C2H4,X_C2H5,X_C2H6,X_HCCO,X_CH2CO,X_HCCOH,X_N,X_NH,X_NH2,X_NH3,X_NNH,X_NO,X_NO2,X_N2O,X_HNO,X_CN,X_HCN,X_H2CN,X_HCNN,X_HCNO,X_HOCN,X_HNCO,X_NCO,X_AR,X_C3H7,X_C3H8,X_CH2CHO,X_CH3CHO,X_HCO+,X_H3O+,X_E
0.021515624999999997,2.5014736541934575,761.2117732598211,1917.6148566163006,0.17062336314499493,0.011814817619844478,0.02016794279046415,0.16466002958038103,1.211596951411735e-06,0.02921628800844858,0.06196670239261351,0.6956263503550997,0.006168241655773311,0.0029993579143713592,0.0073490378353301645,6.174205577528362e-06,2.99511886881507e-07,8.42178430369967e-09,1.0377498392654146e-08,3.863636443742926e-08,4.918347295867745e-09,5.326704094221208e-07,9.953558825640848e-08,2.565751851692717e-07,6.020071961823229e-09,3.5854138640783437e-10,5.271293919301075e-09,1.7694396616791564e-10,2.693838596351871e-08,6.038293138004323e-10,4.319032202924345e-09,1.4264121395629436e-12,1.7598594397986897e-12,5.340829135033605e-09,2.664071490801158e-08,2.4967278780208164e-10,1.528683686340026e-08,1.057571903203857e-08,4.3684161239882585e-09,3.5767212405727057e-09,9.646135242301419e-09,2.1860431861270155e-05,3.1993145745497044e-09,1.1149538790619193e-07,3.997989045857887e-09,1.7274978897175222e-09,4.1188971765128824e-07,5.1377091530109344e-12,9.058853670659467e-12,9.405392148671302e-10,1.1042325057816277e-09,4.9608180890524953e-08,8.930341505678303e-09,0.0,6.308398855455262e-18,1.1979625728221353e-17,3.293751881529169e-11,3.008079582958016e-10,2.0119471780003538e-14,1.1147179455084605e-08,1.1201546166449939e-08
0.0215625,2.5147193050829677,672.4455426501679,1930.154383029309,0.16972464753198632,0.011691897902605225,0.019240063398515975,0.16490845867850784,2.912339258050069e-07,0.027450761527008708,0.0640078929953124,0.6962791382351954,0.006036957088073011,0.0029357137565348087,0.007419324087054955,5.769724420891496e-06,2.8513598486117227e-07,2.159212411384989e-09,2.6190444416361095e-09,9.759250231505823e-09,1.2291995626624909e-09,1.3222173395429174e-07,5.935978790927928e-08,6.333020886777042e-08,1.5066347286955895e-09,8.782110934893712e-11,1.2722292335064781e-09,3.803776600944586e-11,5.596092205423388e-09,1.0161931373655025e-10,7.174744071641087e-10,1.7664328558998493e-13,1.3934329296669078e-13,1.1905101467661423e-09,6.120180040201489e-09,5.485158479890789e-11,1.1624500297611343e-08,7.877823006975127e-09,2.812392447653252e-09,2.292123840896107e-09,9.53569836476822e-09,2.26950337856358e-05,3.2758821613298076e-09,1.1210206790805968e-07,3.4640963309405743e-09,1.0960660875727552e-09,2.537913278303613e-07,2.9053191577236563e-12,2.2046410564731245e-12,3.749474577523662e-10,7.157614756214677e-10,3.119420892432103e-08,5.635226065625342e-09,0.0,2.9696382371957166e-19,5.436202657101301e-19,5.590180002495716e-12,5.000931641116329e-11,4.9769958759879136e-15,8.979252669178519e-09,9.006781140791592e-09
0.021609375,2.5269930097065387,599.2748866080652,1941.571763046683,0.1689002882309732,0.011585843471257297,0.0185229694378748,0.16518972102530396,6.99807145443138e-08,0.02608334823415848,0.06558899069894537,0.6968343395467173,0.00586764536467791,0.002854703662556128,0.007442769029340786,5.441181755041229e-06,2.7184196048538656e-07,5.423527271476972e-10,6.552417689210867e-10,2.461173864069237e-09,3.054867988307957e-10,3.2792778025775646e-08,4.6464586116736426e-08,1.5679600087392635e-08,3.745818099372904e-10,2.1469115883309584e-11,3.0775082029032455e-10,8.104404050520769e-12,1.1628133156926484e-09,1.7062163085439523e-11,1.1973689885901866e-10,2.4121942793185308e-14,1.085808230547862e-14,2.6614662796650136e-10,1.4063609032359498e-09,1.2042824652494227e-11,9.46627464752854e-09,6.145481748685638e-09,1.8384503465507643e-09,1.4992434042084023e-09,9.351987278435761e-09,2.344094588776845e-05,3.3500139148987484e-09,1.1228277492155615e-07,3.123758011388853e-09,6.90637353929084e-10,1.564401438513309e-07,1.6596799981239373e-12,5.340841639053212e-13,1.4994844437102795e-10,4.6364428820210985e-10,1.9761573160588716e-08,3.551960262737396e-09,0.0,1.3889118030256664e-20,2.469170064543747e-20,9.630901177068121e-13,8.420604240650298e-12,1.2119022235911242e-15,7.415616876882474e-09,7.438440112220595e-09
0.02165625,2.538421809391727,494.40846037883665,1952.0362043081072,0.16813984425991196,0.011476521788733447,0.017941600595198216,0.16551337066327218,1.4717877937708225e-08,0.025013865692163486,0.0668253459066528,0.6973133267645114,0.005680451826063804,0.002767171826127945,0.007438461890054632,5.162362929406705e-06,2.5976978979804986e-07,1.1742805970811399e-10,1.426431892230603e-10,5.427928571694951e-10,6.626048368346893e-11,7.117740234600832e-09,4.066848229024548e-08,3.4778486884629323e-09,8.134537916663963e-11,4.604058818809733e-12,6.555872328078277e-11,1.485006571059718e-12,2.0912357277042278e-10,2.4124296821235565e-12,1.690428803934893e-11,2.981974736974054e-15,6.890872375572257e-16,5.195214792793411e-11,2.8505532157607373e-10,2.2935925463714765e-12,8.156878268139242e-09,5.013218486371486e-09,1.2197277698365624e-09,9.98491326079599e-10,9.127651650352099e-09,2.412609707232156e-05,3.424558003970724e-09,1.1231158935873366e-07,2.903463021643526e-09,4.309792041990055e-10,9.599942526262387e-08,9.470927706733324e-13,1.1293753691757421e-13,5.74393373996432e-11,2.9878573379392164e-10,1.2548244969332303e-08,2.2277200465908775e-09,0.0,5.104443980114766e-22,8.879001821756374e-22,1.445957773140269e-13,1.2183410722687244e-12,2.5584112173954043e-16,6.2460691904640144e-09,6.2789537067125e-09
0.02175,2.5590291004131718,416.9467795120539,1970.5039588017457,0.16678585156697845,0.011228898294209987,0.017053119535034137,0.1662701011889553,1.5075733560782942e-09,0.023540901923469977,0.06852509803482888,0.6980925197669892,0.00528915493675626,0.0025898498816316054,0.007379809999869109,4.708827424645113e-06,2.3907313849414116e-07,1.2155881999543938e-11,1.5210520805482746e-11,5.993063630686842e-11,7.076330003084927e-12,7.633923114369221e-10,3.449147373522898e-08,4.6125099449858443e-10,8.676568367436672e-12,4.834796317802604e-13,6.846949101632529e-12,1.335149347225061e-13,1.8374197137243025e-11,1.5871950275091531e-13,1.124110435885474e-12,1.756852619889203e-16,2.0585211569382123e-17,5.087677815280335e-12,2.881057134168747e-11,2.2080987703290672e-13,6.981747256545351e-09,3.8375449872201405e-09,6.291012927704896e-10,5.198932780820974e-10,8.619814721742893e-09,2.536469102976084e-05,3.5787192496107073e-09,1.1233890607405509e-07,2.684605234586586e-09,1.8690040856437592e-10,4.0734860391021956e-08,3.5007707140555e-13,1.146158673766485e-14,1.2828611141260004e-11,1.3891856262945832e-10,5.718635756846809e-09,9.83582149069344e-10,0.0,8.265944514861873e-24,1.412592556275594e-23,1.0199197853711246e-14,8.524132533141067e-14,2.552208801756864e-17,4.73995365495199e-09,4.752213892923444e-09
0.02184375,2.577291366514421,360.6969818200109,1986.6270325214728,0.16560403423626727,0.010952744762169928,0.016349209823333207,0.16708665679088344,1.5949114600821417e-10,0.02253075492439934,0.0696927950228501,0.6987279565720224,0.004913691795113098,0.0024231155851759303,0.007291809782845093,4.338519944362699e-06,2.2197836335736317e-07,1.2837613471589508e-12,1.665063601724326e-12,6.812381175551422e-12,7.775891222373546e-13,8.441147837853671e-11,3.012724760662492e-08,1.3443322724471596e-10,9.54612004349513e-13,5.24235725069935e-14,7.41118301956463e-13,1.2438287550713029e-14,1.6883004860859358e-12,1.0757941781760123e-14,7.75204422136544e-14,1.1029433730828126e-17,7.582275244194836e-19,5.240956294128981e-13,3.0329114988184524e-12,2.223026455922795e-14,6.519869576277128e-09,3.2211807323783324e-09,3.668416368083265e-10,3.060775731492697e-10,8.105317673890566e-09,2.6508068774530617e-05,3.739780967264244e-09,1.1254731290564351e-07,2.5765728869828994e-09,8.213444089814668e-11,1.766403418485584e-08,1.3321920103387285e-13,1.2020859977585986e-15,3.032219859854018e-12,6.572041808177092e-11,2.6856663054774717e-09,4.434281564219085e-10,0.0,1.3779842993087656e-25,2.3187129848106794e-25,7.723155099732248e-16,6.271553310718959e-15,2.6103619666720755e-18,3.757399942612866e-09,3.766375702170471e-09
0.0219375,2.5935845728057063,317.0443524023125,2000.8874684006298,0.16456369002664645,0.010665575870577705,0.01575950487333427,0.16790723180508912,1.7447628298809047e-11,0.021787093602465904,0.07055296060368448,0.699267731256212,0.004567750934417738,0.0022705324572680355,0.007189619440832414,4.026335344467389e-06,2.076549326856694e-07,1.3979124009511303e-13,1.8715803884341486e-13,7.956861322619095e-13,8.79396836592949e-14,9.612776723960141e-12,2.6705385473012947e-08,9.304326258609237e-11,1.1173985121314251e-13,5.9211442008185685e-15,8.317531267613902e-14,1.2053149701859469e-15,1.6236808768212393e-13,7.546804825345283e-16,5.547067811614003e-15,7.289274779262009e-19,3.603349022323541e-20,5.6509999528182403e-14,3.325067914980648e-13,2.3317294078930297e-15,6.351336013005845e-09,2.850593707713967e-09,2.467051482545416e-10,2.077015445344784e-10,7.614310548854535e-09,2.7586174670606067e-05,3.905740327766495e-09,1.1291095803855862e-07,2.5159213516404213e-09,3.668132866111064e-11,7.828014138046924e-09,5.222805678238034e-14,1.3015839327673712e-16,7.575007972275669e-13,3.160339670276884e-11,1.294926187923572e-09,2.043311649960226e-10,0.0,2.3691885655165987e-27,3.93575878780638e-27,6.312483657056904e-17,4.846508068155104e-16,2.7443071526723167e-19,3.078530112849378e-09,3.0855457461446984e-09
0.02203125,2.6082051516459313,282.22906422621224,2013.628269574504,0.16364121028890247,0.010379865624694194,0.01524706071835881,0.16870041625691892,1.9738144776271315e-12,0.021200175477113004,0.07123141989617775,0.6997405072856794,0.004254676014038006,0.0021322584888818093,0.0070808823403679545,3.7576874605221796e-06,1.954779408481542e-07,1.6191784410379765e-14,2.1721335862770098e-14,9.575259067164667e-14,1.026523019559784e-14,1.1286215624442754e-12,2.3914291529809128e-08,8.374537599408823e-11,1.665175781504535e-14,7.371715517854226e-16,9.726578067849938e-15,1.2172258387408127e-16,1.6342024108918307e-14,5.491596690434479e-17,4.1164091008218817e-16,5.034543704070491e-20,2.1014754407237342e-21,6.364082676039466e-15,3.790898259113194e-14,2.545235756722726e-16,6.308366876766037e-09,2.5966113438187798e-09,1.9037847251471455e-10,1.6220527221944819e-10,7.1583997457430195e-09,2.8614905953940865e-05,4.074682788059924e-09,1.1336504316898e-07,2.4761256539420203e-09,1.667049002697673e-11,3.5434639420449264e-09,2.108041267956862e-14,1.4611997581479298e-17,1.994852991318597e-13,1.5442722309020817e-11,6.408022377626825e-10,9.645305984912647e-11,0.0,4.2001353977439976e-29,6.907695560085293e-29,5.56872632596052e-18,3.925797532205433e-17,2.98500864457435e-20,2.5872728613508528e-09,2.592903829908942e-09
0.022125,2.6213922567399295,253.8417979326258,2025.1020434100371,0.16281800123568257,0.010102832111029287,0.014790822863831505,0.16945107604122125,2.3097146295216286e-13,0.020708574649524417,0.07179879401485832,0.700163742984619,0.0039735120571160465,0.002007339084808739,0.006969829781164349,3.523262505995358e-06,1.849918750772466e-07,2.210452108634093e-15,2.6738666835903426e-15,1.2055779843032106e-14,1.2554990640708486e-15,1.3763985452269923e-13,2.1583404295955018e-08,7.873943015000564e-11,5.1869882849570006e-15,1.349114506822582e-16,1.240371506835719e-15,1.281787713649711e-17,1.7201430709775255e-15,4.149565600032612e-18,3.164665139477368e-17,3.619651927868844e-21,1.3932347213732113e-22,7.474225916948423e-16,4.486611824890991e-15,2.8892725147292795e-17,6.321396314928352e-09,2.403922698497579e-09,1.6348084292263805e-10,1.4177981918212372e-10,6.740637361513728e-09,2.9603707896448275e-05,4.245206082030782e-09,1.1385667128627525e-07,2.445848605549686e-09,7.714061549398104e-12,1.6372989323003917e-09,8.750016356435097e-15,1.7460979123207995e-18,5.520908913935507e-14,7.66714741242566e-12,3.267111462960657e-10,4.686956333895632e-11,0.0,7.672900832120348e-31,1.2523008642948155e-30,5.285395366924691e-19,3.3254939151826165e-18,3.452131829889647e-21,2.2185599823028338e-09,2.223177454708613e-09
0.02221875,2.6333405288412477,230.22625678836695,2035.500241281206,0.16207924612199698,0.009838125222763153,0.014377988970069118,0.17015346765036357,2.8110989398631037e-14,0.020277694409925523,0.07229499323083113,0.7005484405846937,0.003721637313626499,0.0018945017929166256,0.006858938585825674,3.316653799310868e-06,1.7586233729479737e-07,4.543472803237831e-16,4.046318733823006e-16,1.7324320166300729e-15,1.7573412152002657e-16,1.830511681229214e-14,1.9604531065075545e-08,7.473024916003782e-11,3.417858710037452e-15,5.770268690223163e-17,2.2151871443785538e-16,1.4071628605966509e-18,1.8916035124097014e-16,3.2581632145112574e-19,2.517372984523118e-18,2.702231113439924e-22,9.98127156558254e-24,9.17008904191869e-17,5.51179034535693e-16,3.4083675813490244e-18,6.3601463277491185e-09,2.2475783991428855e-09,1.5045017763573772e-10,1.335270350962455e-10,6.360153509463425e-09,3.0558756683723846e-05,4.416368986346982e-09,1.143511917788318e-07,2.4201883534375645e-09,3.6358256245037435e-12,7.717576111818391e-10,3.730657733515e-15,2.577202678050348e-19,1.6008512900355905e-14,3.869132004878021e-12,1.732671567004379e-10,2.3673745044607812e-11,0.0,1.4451147266284424e-32,2.3416925809291895e-32,5.376394182235733e-20,2.9388673854470298e-19,4.920324227947397e-22,1.9335807641095573e-09,1.9374417917191644e-09
0.0223125,2.6442086487416807,210.13404614722018,2044.971083505754,0.16141307453184517,0.009587258153661384,0.01400034087641324,0.17080684586678962,3.709738251929892e-15,0.019887851784780503,0.0727428241130221,0.7009018388743369,0.003495948733963376,0.0017924517713250282,0.006749695906542722,3.1331996996151736e-06,1.6783977787361261e-07,1.6791676277911466e-16,1.1783601305469557e-16,3.9907865717765227e-16,3.98226578390521e-17,3.3806215269823994e-15,1.7904049849240787e-08,7.12230485696552e-11,2.8661298891542653e-15,4.3393803792037455e-17,8.999419582449684e-17,1.6095753128489769e-19,2.170773896951509e-17,2.66044593959354e-20,2.0692726317298449e-19,2.090818397970522e-23,7.539262257987092e-25,1.2039131751444018e-17,7.115091036401193e-17,4.175626036151802e-19,6.410553135485617e-09,2.1154752097167876e-09,1.4407137215301243e-10,1.3127976103543435e-10,6.0144018070685636e-09,3.148437211788043e-05,4.587553750299649e-09,1.148282478069303e-07,2.3970172839834966e-09,1.7459811146815839e-12,3.708479630066445e-10,1.6318299429256995e-15,7.374781607309861e-20,4.848829016896946e-15,1.9863139257033835e-12,9.719621324069347e-11,1.2638072458101662e-11,0.0,2.8351234011926204e-34,4.509815580166354e-34,5.898923130806009e-21,2.7034224449266523e-20,1.3529588234485066e-22,1.7079824265212526e-09,1.7112826911656394e-09
0.02240625,2.654125390986156,191.9552747760001,2053.6307034933548,0.16080997873974098,0.009350546484070556,0.013652369858712111,0.17141290392306993,6.613926370843396e-16,0.01952770150344042,0.07315550577168975,0.7012289358897742,0.0032933872741622953,0.0016999839117834029,0.006642994938683753,2.9693691392797486e-06,1.6073485289133847e-07,9.380697500151751e-17,7.461458853493906e-17,2.0476469383327237e-16,2.0191676127425796e-17,1.3525448200099892e-15,1.6429277258309973e-08,6.808323150183476e-11,2.5184660770870652e-15,3.753267782724544e-17,6.800368863949022e-17,1.915965421671933e-20,2.595430005889486e-18,2.260378131443326e-21,1.7541050945564726e-20,1.672768428362406e-24,5.934842337818738e-26,1.9561687422535534e-18,1.0501049919549458e-17,5.3092245134682874e-20,6.465509044053493e-09,2.0011566877662385e-09,1.409288616363469e-10,1.3201764114410112e-10,5.700257168072615e-09,3.238368868069332e-05,4.758347840067549e-09,1.1527701539059664e-07,2.3754177754072944e-09,8.530747194007021e-13,1.8118301902886437e-10,7.299504766081623e-16,4.593909070810572e-20,1.5244535063575148e-15,1.03735691253292e-12,5.896227267051919e-11,7.294454599137953e-12,0.0,6.31748982750983e-36,8.940484324408966e-36,7.532120799963367e-22,2.5814819422424953e-21,8.1099894167169e-23,1.5257971093372745e-09,1.5287957247736147e-09
0.0225,2.6631937839961255,167.08670678158927,2061.570002025631,0.16026240758817825,0.009127692364048291,0.013330306770779793,0.17197430461155602,2.4353751027686426e-16,0.019190631181593556,0.07354078497495628,0.701533352275218,0.003111141848573086,0.0016160227649824016,0.006539372215376268,2.8224145017088635e-06,1.544021414117414e-07,6.422843609045548e-17,6.346776993707525e-17,1.6208957398787646e-16,1.567092765197853e-17,9.769537599619747e-16,1.5140960334703504e-08,6.524151807922336e-11,2.24055701117676e-15,3.336710730195982e-17,6.052287188608286e-17,2.029692243067947e-21,2.7635443293448964e-19,1.6673660140828411e-22,1.2683071959963712e-21,1.1447803238534565e-25,4.0189993730428216e-27,5.780664337924932e-19,2.330083612118326e-18,6.0430408619722e-21,6.520999822750983e-09,1.9007667715827085e-09,1.3936729783974294e-10,1.342235900859655e-10,5.414522686507801e-09,3.3258995368866004e-05,4.928474668475002e-09,1.1569268156088935e-07,2.355001085902106e-09,4.172146798782995e-13,8.834700059932437e-11,3.2760324597130347e-16,3.837974691470068e-20,4.651339486087267e-16,5.442314459508849e-13,3.932309009707396e-11,4.630636791422934e-12,0.0,2.5739480960837747e-37,1.517205133716053e-37,1.4630900632926948e-22,2.1587217946311206e-22,6.546681842342955e-23,1.3756401164136662e-09,1.379758082179374e-09
0.0226875,2.6790320911429504,146.38310249628591,2075.4973502764765,0.15931494404570593,0.008722991343310222,0.012757225899397793,0.17296860904073885,1.6221474548774078e-16,0.018575468919323202,0.07424112162566311,0.7020814634055823,0.002800161975866011,0.0014710446192192025,0.0063441045747023896,2.5722782249867397e-06,1.4368515514514062e-07,4.431760149197949e-17,5.3533202853664285e-17,1.3087961570482288e-16,1.2063059904436316e-17,7.592339617203612e-16,1.3022743558472265e-08,6.030948750239673e-11,1.8110742553548072e-15,2.706503787763382e-17,5.1576065913421837e-17,1.3450491264311662e-22,1.846808202277593e-20,6.272053210262134e-24,4.4270089985093237e-23,3.625549535591112e-27,1.294719452003845e-28,3.5981725992665957e-19,1.121558509657049e-18,4.741221464972859e-22,6.625870793517573e-09,1.7339004983070288e-09,1.3848686726885367e-10,1.4064749440013636e-10,4.920132605615937e-09,3.493962333281444e-05,5.264771749945138e-09,1.1641791524982709e-07,2.317897973854438e-09,1.3901214963869838e-13,2.888858635228204e-11,9.217829688086204e-17,3.128201888470997e-20,8.507726932679809e-17,2.1035007677332122e-13,2.6484493150272235e-11,2.9125654194512435e-12,0.0,6.486437356677456e-38,2.307359998623871e-39,5.909991043916756e-23,9.635810855012908e-24,5.0115705105232263e-23,1.1532221172715975e-09,1.1549478445842274e-09
0.022875,2.692708465680267,130.40925131281438,2087.576864730842,0.1585057770408365,0.008362606164238956,0.01225046630665387,0.1738359815569617,1.3427450070923724e-16,0.01801456708223433,0.07487735993630147,0.7025670338552129,0.002542003538027429,0.001348666797406831,0.006162112637198798,2.363991392435544e-06,1.3479119590015602e-07,3.6832399152269935e-17,4.657174754413638e-17,1.1005445150432303e-16,9.701923162325693e-18,6.217395614856797e-16,1.1338087230672444e-08,5.6101867567923995e-11,1.4914142397673234e-15,2.2369499103832492e-17,4.4752158684567106e-17,3.323031316154067e-23,4.5717970123727156e-21,5.664128167807004e-25,1.8146903143006767e-24,1.3568211887675635e-28,6.527322852361629e-30,3.1067433128849083e-19,8.986245426161161e-19,1.456865926028337e-22,6.721216793992264e-09,1.598616774856057e-09,1.3845848635935597e-10,1.4773285608140477e-10,4.5032998716987825e-09,3.655193790974507e-05,5.597605684138974e-09,1.170066567934402e-07,2.283482791857695e-09,5.577560996146751e-14,1.0953227083275256e-11,3.051850512429623e-17,2.6393670835563893e-20,1.8592528579961893e-17,1.0177168705191084e-13,2.3056507283389505e-11,2.4135649033494244e-12,0.0,4.424387079871114e-38,8.242028829956717e-40,4.099748084020559e-23,1.0044633682978203e-24,3.986713958813276e-23,9.880419954930775e-10,9.893812288266648e-10
0.0230625,2.7046226263452424,116.7984043033154,2098.1446682319847,0.1578075416287696,0.008040427348185218,0.011799005178968052,0.17459747311711435,1.1514932715439053e-16,0.017500229572746967,0.07545900070780086,0.7030004962911481,0.002325257200382003,0.0012444202207216291,0.005993120549667354,2.1885516917485775e-06,1.272927649856164e-07,3.342896933548528e-17,4.115557505470887e-17,9.437827637278431e-17,7.995800048354063e-18,5.206016581468278e-16,9.977465122214152e-09,5.246707772988317e-11,1.2479507952420576e-15,1.878272522676846e-17,3.9309696483100747e-17,2.503189214290836e-23,3.481189042533317e-21,2.803444558725225e-25,2.187286161112972e-25,1.5672061695657623e-29,2.071052654630802e-30,2.792942550183549e-19,7.680340355587033e-19,1.1857863285436573e-22,6.8040509036420355e-09,1.4872333696198178e-09,1.3875265493989794e-10,1.5495102761043406e-10,4.148690558261642e-09,3.810380270210264e-05,5.926393571615827e-09,1.1746975252170933e-07,2.251684689149948e-09,2.982636116123712e-14,5.327933446952935e-12,1.3127517225541309e-17,2.2696863317384088e-20,5.970356623047239e-18,6.689760453595392e-14,2.2690622490956724e-11,2.286841906823298e-12,0.0,3.266696077991622e-38,6.22405260945968e-40,3.0771204632224874e-23,4.979981308036003e-25,3.243258424573179e-23,8.615570263845671e-10,8.627039244518356e-10
0.02325,2.7150609684796003,97.25887118449243,2107.4427629713246,0.15720083366529214,0.0077512579427604315,0.011395095167674505,0.1752693828185664,1.0062125154671844e-16,0.01702754376767444,0.07599214653909762,0.7033897930714276,0.0021414715559091575,0.0011549119447129262,0.005836487330419389,2.0394386120907505e-06,1.2089404822486338e-07,3.158965827632009e-17,3.678144695172769e-17,8.218343820159687e-17,6.72250538193805e-18,4.436911746157559e-16,8.864544002286837e-09,4.929776695629938e-11,1.0590055617402025e-15,1.5990558822594977e-17,3.488975358975195e-17,2.2445224855425565e-23,3.1660260714691703e-21,2.1881856135264035e-25,1.288029879496432e-25,8.921308525018966e-30,1.6305777956162248e-30,2.544188908945113e-19,6.6836272600045495e-19,1.1128886871203753e-22,6.8730709802023635e-09,1.3943356102337528e-09,1.391916804138824e-10,1.6211914099514142e-10,3.84454727313755e-09,3.960035158886303e-05,6.250476904475769e-09,1.1782277171748123e-07,2.222462694077043e-09,2.1268760178852728e-14,3.4795323671657037e-12,7.665911118053646e-18,1.9797754035119515e-20,3.4403145549089302e-18,5.673597834240799e-14,2.334976862720122e-11,2.2762153715005796e-12,0.0,2.4216273872667713e-38,4.7557455571844554e-40,2.3791771933217468e-23,3.821378932756454e-25,2.6845810401823357e-23,7.619258550392965e-10,7.635796211462748e-10
0.023625,2.7320926269318453,83.6500052661081,2122.7176411666906,0.15622085557779833,0.0072615153103032315,0.010717326339081238,0.17637494326826142,8.056745966402424e-17,0.016201526852624316,0.07691951557364027,0.7040532032841145,0.0018530463673333399,0.0010124785665560144,0.005561950493312656,1.8050844478470985e-06,1.1074275390881662e-07,2.976566861647672e-17,3.02291230148382e-17,6.491617195207359e-17,5.015265773212932e-18,3.3836243449316145e-16,7.197797818342743e-09,4.411861368052599e-11,7.941904200844432e-16,1.2060164405313273e-17,2.8307011005612204e-17,1.896633573230121e-23,2.7531815692801513e-21,1.5156756134418655e-25,8.946221005375372e-26,5.695618049512264e-30,1.225097282255212e-30,2.172429679455375e-19,5.270211885674632e-19,1.0222248348931618e-22,6.970373483091124e-09,1.25150491057723e-09,1.4027945407283652e-10,1.7588203649284437e-10,3.360510635371531e-09,4.24303918043282e-05,6.878096605291527e-09,1.18255893021385e-07,2.1736583832521176e-09,1.7998285559862674e-14,2.838038095020807e-12,5.1600680144276814e-18,1.562679602725516e-20,3.2678319767214976e-18,5.853506284430037e-14,2.553288846207896e-11,2.345589852957461e-12,0.0,1.440185563998931e-38,2.97202433803016e-40,1.53032292917138e-23,2.567549084111045e-25,1.9277374683282398e-23,6.231389026809029e-10,6.237189835377176e-10
0.024,2.745994184735527,73.42960244364733,2135.2479765246358,0.15542998964442223,0.006852614916968227,0.01014856320737692,0.17728165755259537,6.722061362019762e-17,0.015485854785784204,0.0777200878665565,0.7046085237728831,0.00163171939849586,0.0009011342891810112,0.005322862623683782,1.623938978319635e-06,1.027691121058664e-07,2.8895492950727865e-17,2.5446241550231193e-17,5.314541753785323e-17,3.925104457859574e-18,2.695032956890019e-16,5.9901486981937134e-09,3.9965032086405555e-11,6.169574612562469e-16,9.415689169696572e-18,2.3560335697406512e-17,1.6380800378225038e-23,2.4460166231912372e-21,1.1122701237278627e-25,6.693553150558532e-26,3.977436723779021e-30,9.650093936004025e-31,1.900150765308328e-19,4.297931820167425e-19,9.560794787004618e-23,7.031099750629989e-09,1.1441898325853706e-09,1.4159593604513815e-10,1.8937910352177894e-10,2.9834635571079e-09,4.51082607332194e-05,7.487117959558576e-09,1.1839678334133054e-07,2.131429290814165e-09,1.7386727340789866e-14,2.790034510424606e-12,4.299606634996064e-18,1.2719734299872961e-20,3.7114859055655656e-18,6.499862098007547e-14,2.7898661598451154e-11,2.4278834698774885e-12,0.0,1.1245586260762705e-38,2.412365275665382e-40,1.046951391505036e-23,1.8219996962483043e-25,1.440289199588186e-23,5.244205118300597e-10,5.2485872971772e-10
0.024375,2.757538118304766,65.04592548583679,2145.6970485403717,0.15477931016216478,0.006506837477356168,0.009665152273179592,0.17803739107948466,5.792526873833542e-17,0.01486233556147091,0.07841564344184718,0.7050792905830263,0.0014577880196458796,0.000812309516079898,0.005113876083424125,1.4806822008529693e-06,9.634936765320271e-08,2.8452285322705217e-17,2.1828785184899214e-17,4.475587961177634e-17,3.1900711497104682e-18,2.2232703119470006e-16,5.088850676580643e-09,3.657523999723057e-11,4.93432918966185e-16,7.56363593669858e-18,2.0026568119242243e-17,1.4395085306518608e-23,2.208779125878735e-21,8.527975633152817e-26,5.243115297899824e-26,2.9425956155130753e-30,7.844423032293236e-31,1.6931457659023285e-19,3.6016360328826586e-19,9.058865987890909e-23,7.063077445688687e-09,1.0611367100821712e-09,1.4306346686352165e-10,2.0259231558109112e-10,2.6835376091773585e-09,4.7653237566417275e-05,8.075872533948852e-09,1.1830693625145217e-07,2.095211454700809e-09,1.7256338213532802e-14,2.8507517850447235e-12,3.8034200014059e-18,1.0607367635781533e-20,4.254051025850602e-18,7.242021933812884e-14,3.027709385536348e-11,2.5077403677499314e-12,0.0,1.2973777954360482e-38,2.8707859202831022e-40,7.52763521416018e-24,1.350742839043704e-25,1.1111877690850554e-23,4.5120468750339144e-10,4.5156590969369187e-10
